"business_id","Score","date","type"
436,,"20141103","Reinspection/Followup"
436,81,"20141021","Routine - Unscheduled"
436,87,"20130925","Routine - Unscheduled"
436,,"20130619","Complaint"
436,,"20121023","Non-inspection site visit"
436,,"20120913","Reinspection/Followup"
436,,"20120906","Reinspection/Followup"
436,,"20120906","Complaint"
436,,"20120905","Complaint"
436,,"20120904","Complaint"
436,,"20120831","Reinspection/Followup"
436,,"20120830","Complaint"
436,80,"20120830","Routine - Unscheduled"
438,89,"20150421","Routine - Unscheduled"
438,88,"20140402","Routine - Unscheduled"
438,88,"20130710","Routine - Unscheduled"
442,,"20141029","Reinspection/Followup"
442,83,"20141022","Routine - Unscheduled"
442,92,"20140313","Routine - Unscheduled"
442,,"20130716","Reinspection/Followup"
442,78,"20130508","Routine - Unscheduled"
442,86,"20120927","Routine - Unscheduled"
443,,"20141002","Complaint"
443,,"20140924","Reinspection/Followup"
443,89,"20140915","Routine - Unscheduled"
443,90,"20140210","Routine - Unscheduled"
443,,"20130605","Reinspection/Followup"
443,75,"20130510","Routine - Unscheduled"
444,88,"20140617","Routine - Unscheduled"
444,,"20140107","Reinspection/Followup"
444,92,"20131217","Routine - Unscheduled"
444,85,"20130905","Routine - Unscheduled"
444,90,"20130108","Routine - Unscheduled"
447,,"20150803","Reinspection/Followup"
447,87,"20150723","Routine - Unscheduled"
447,,"20140605","Reinspection/Followup"
447,85,"20140604","Routine - Unscheduled"
447,94,"20131023","Routine - Unscheduled"
447,,"20130208","Reinspection/Followup"
447,72,"20130103","Routine - Unscheduled"
448,,"20140825","Reinspection/Followup"
448,85,"20140818","Routine - Unscheduled"
448,84,"20140108","Routine - Unscheduled"
448,88,"20130313","Routine - Unscheduled"
448,88,"20120822","Routine - Unscheduled"
462,98,"20140915","Routine - Unscheduled"
462,100,"20130529","Routine - Unscheduled"
462,100,"20121024","Routine - Unscheduled"
463,,"20150226","Reinspection/Followup"
463,,"20150217","Complaint"
463,85,"20150217","Routine - Unscheduled"
463,88,"20140627","Routine - Unscheduled"
463,92,"20131218","Routine - Unscheduled"
463,94,"20130329","Routine - Unscheduled"
463,,"20120905","Reinspection/Followup"
468,,"20141112","Reinspection/Followup"
468,82,"20141107","Routine - Unscheduled"
468,,"20140516","Reinspection/Followup"
468,84,"20140506","Routine - Unscheduled"
468,,"20121128","Reinspection/Followup"
468,85,"20121114","Routine - Unscheduled"
469,,"20140508","Reinspection/Followup"
469,71,"20140507","Routine - Unscheduled"
469,,"20130114","Non-inspection site visit"
469,,"20121220","Reinspection/Followup"
469,,"20121219","Reinspection/Followup"
469,64,"20121218","Routine - Unscheduled"
470,94,"20150219","Routine - Unscheduled"
470,94,"20140204","Routine - Unscheduled"
470,89,"20130416","Routine - Unscheduled"
470,94,"20130102","Routine - Unscheduled"
473,,"20150729","Reinspection/Followup"
473,87,"20150720","Routine - Unscheduled"
473,,"20150720","Complaint"
473,,"20150304","Complaint"
473,,"20150220","Complaint"
473,,"20140911","Reinspection/Followup"
473,92,"20140827","Routine - Unscheduled"
473,,"20140319","Complaint"
473,,"20140210","Reinspection/Followup"
473,82,"20140204","Routine - Unscheduled"
473,92,"20130607","Routine - Unscheduled"
473,,"20121217","Reinspection/Followup"
473,70,"20121106","Routine - Unscheduled"
475,,"20140818","Reinspection/Followup"
475,94,"20140811","Routine - Unscheduled"
475,92,"20140205","Routine - Unscheduled"
475,,"20131101","Reinspection/Followup"
475,,"20131101","Non-inspection site visit"
475,,"20130226","Reinspection/Followup"
475,83,"20130208","Routine - Unscheduled"
475,94,"20120829","Routine - Unscheduled"
477,,"20150309","Reinspection/Followup"
477,88,"20150302","Routine - Unscheduled"
477,,"20140605","Reinspection/Followup"
477,83,"20140604","Routine - Unscheduled"
477,87,"20131120","Routine - Unscheduled"
477,90,"20130226","Routine - Unscheduled"
479,,"20141103","Reinspection/Followup"
479,,"20141021","Reinspection/Followup"
479,82,"20141003","Routine - Unscheduled"
479,,"20141003","Reinspection/Followup"
479,98,"20130122","Routine - Unscheduled"
480,,"20140814","Reinspection/Followup"
480,,"20140811","Reinspection/Followup"
480,72,"20140806","Routine - Unscheduled"
480,,"20130321","Reinspection/Followup"
480,88,"20130314","Routine - Unscheduled"
480,,"20120928","Reinspection/Followup"
480,,"20120914","Reinspection/Followup"
480,89,"20120904","Routine - Unscheduled"
483,,"20140919","Reinspection/Followup"
483,75,"20140916","Routine - Unscheduled"
483,98,"20130328","Routine - Unscheduled"
483,,"20120917","Reinspection/Followup"
483,90,"20120910","Routine - Unscheduled"
484,,"20140829","Reinspection/Followup"
484,86,"20140822","Routine - Unscheduled"
484,,"20130201","Reinspection/Followup"
484,89,"20130122","Routine - Unscheduled"
485,90,"20140911","Routine - Unscheduled"
485,90,"20140205","Routine - Unscheduled"
485,92,"20130415","Routine - Unscheduled"
485,94,"20120829","Routine - Unscheduled"
486,90,"20150213","Routine - Unscheduled"
486,,"20150108","Non-inspection site visit"
486,98,"20130328","Routine - Unscheduled"
486,100,"20120912","Routine - Unscheduled"
488,,"20140923","Reinspection/Followup"
488,81,"20140916","Routine - Unscheduled"
488,90,"20130521","Routine - Unscheduled"
488,98,"20121019","Routine - Unscheduled"
489,,"20150807","Reinspection/Followup"
489,72,"20150728","Routine - Unscheduled"
489,,"20150202","Reinspection/Followup"
489,77,"20150112","Routine - Unscheduled"
489,,"20150112","Complaint"
489,83,"20140617","Routine - Unscheduled"
489,,"20131029","Reinspection/Followup"
489,,"20131007","Reinspection/Followup"
489,,"20130930","Reinspection/Followup"
489,,"20130926","Reinspection/Followup"
489,77,"20130923","Routine - Unscheduled"
494,,"20141120","Reinspection/Followup"
494,,"20141119","Reinspection/Followup"
494,,"20141119","Reinspection/Followup"
494,67,"20141118","Routine - Unscheduled"
494,,"20141118","Reinspection/Followup"
494,,"20130118","Reinspection/Followup"
494,89,"20130109","Routine - Unscheduled"
495,,"20150210","Reinspection/Followup"
495,90,"20150202","Routine - Unscheduled"
495,,"20140410","Reinspection/Followup"
495,81,"20140408","Routine - Unscheduled"
495,,"20131022","Reinspection/Followup"
495,86,"20131009","Routine - Unscheduled"
495,,"20130211","Reinspection/Followup"
495,,"20130123","Reinspection/Followup"
495,78,"20130117","Routine - Unscheduled"
496,,"20150127","Reinspection/Followup"
496,90,"20150107","Routine - Unscheduled"
496,,"20140716","Complaint Reinspection/Followup"
496,84,"20140508","Routine - Unscheduled"
496,,"20121108","Reinspection/Followup"
496,,"20121106","Non-inspection site visit"
496,88,"20121101","Routine - Unscheduled"
500,,"20140820","Reinspection/Followup"
500,81,"20140811","Routine - Unscheduled"
500,77,"20140327","Routine - Unscheduled"
500,,"20130916","Reinspection/Followup"
500,88,"20130820","Routine - Unscheduled"
500,,"20130125","Reinspection/Followup"
500,72,"20130110","Routine - Unscheduled"
502,100,"20150327","Routine - Unscheduled"
502,92,"20140421","Routine - Unscheduled"
502,100,"20130625","Routine - Unscheduled"
502,92,"20121116","Routine - Unscheduled"
503,89,"20141029","Routine - Unscheduled"
503,,"20140319","Reinspection/Followup"
503,90,"20140210","Routine - Unscheduled"
503,,"20130723","Reinspection/Followup"
503,83,"20130716","Routine - Unscheduled"
505,96,"20150623","Routine - Unscheduled"
505,,"20150622","Non-inspection site visit"
505,,"20150320","Complaint Reinspection/Followup"
505,,"20150302","Complaint"
505,,"20141104","Reinspection/Followup"
505,,"20141024","Reinspection/Followup"
505,78,"20141024","Routine - Unscheduled"
505,94,"20140604","Routine - Unscheduled"
505,100,"20131112","Routine - Unscheduled"
505,98,"20130204","Routine - Unscheduled"
507,,"20150326","Reinspection/Followup"
507,98,"20150223","Routine - Unscheduled"
507,,"20140908","Reinspection/Followup"
507,94,"20140825","Routine - Unscheduled"
507,96,"20140207","Routine - Unscheduled"
507,100,"20130808","Routine - Unscheduled"
507,100,"20130102","Routine - Unscheduled"
508,98,"20141110","Routine - Unscheduled"
508,100,"20140424","Routine - Unscheduled"
508,100,"20131119","Routine - Unscheduled"
508,100,"20130206","Routine - Unscheduled"
509,,"20150120","Reinspection/Followup"
509,,"20141231","Reinspection/Followup"
509,57,"20141229","Routine - Unscheduled"
509,92,"20140514","Routine - Unscheduled"
509,,"20140304","Non-inspection site visit"
509,,"20131119","Reinspection/Followup"
509,90,"20131113","Routine - Unscheduled"
509,85,"20130506","Routine - Unscheduled"
509,,"20121108","Reinspection/Followup"
509,89,"20121029","Routine - Unscheduled"
510,90,"20141103","Routine - Unscheduled"
510,,"20141017","Complaint"
510,92,"20140505","Routine - Unscheduled"
510,,"20140304","Non-inspection site visit"
510,,"20131203","Reinspection/Followup"
510,79,"20131118","Routine - Unscheduled"
510,85,"20130501","Routine - Unscheduled"
510,92,"20120829","Routine - Unscheduled"
519,100,"20150122","Routine - Unscheduled"
519,98,"20140609","Routine - Unscheduled"
519,96,"20130628","Routine - Unscheduled"
519,,"20130116","Reinspection/Followup"
519,92,"20130111","Routine - Unscheduled"
520,90,"20140611","Routine - Unscheduled"
520,,"20140325","Reinspection/Followup"
520,,"20140102","Reinspection/Followup"
520,79,"20131218","Routine - Unscheduled"
520,82,"20130515","Routine - Unscheduled"
522,,"20150709","Complaint"
522,,"20150709","Reinspection/Followup"
522,96,"20150630","Routine - Unscheduled"
522,100,"20141212","Routine - Unscheduled"
522,100,"20140530","Routine - Unscheduled"
522,98,"20131115","Routine - Unscheduled"
522,96,"20130522","Routine - Unscheduled"
522,100,"20121017","Routine - Unscheduled"
527,,"20141007","Reinspection/Followup"
527,81,"20140926","Routine - Unscheduled"
527,,"20140626","Reinspection/Followup"
527,88,"20140604","Routine - Unscheduled"
527,,"20140303","Reinspection/Followup"
527,94,"20140109","Routine - Unscheduled"
527,86,"20130618","Routine - Unscheduled"
527,,"20130205","Reinspection/Followup"
527,83,"20130110","Routine - Unscheduled"
529,,"20141124","New Ownership"
529,,"20141030","Reinspection/Followup"
529,,"20141024","Reinspection/Followup"
529,,"20141023","Reinspection/Followup"
529,,"20141020","Reinspection/Followup"
529,90,"20141009","Routine - Unscheduled"
529,,"20140925","Reinspection/Followup"
529,,"20140903","Non-inspection site visit"
529,,"20140729","Reinspection/Followup"
529,86,"20140721","Routine - Unscheduled"
529,92,"20140114","Routine - Unscheduled"
529,,"20121016","Reinspection/Followup"
529,94,"20120924","Routine - Unscheduled"
538,96,"20140714","Routine - Unscheduled"
538,,"20140303","Reinspection/Followup"
538,92,"20140224","Routine - Unscheduled"
538,,"20130918","Reinspection/Followup"
538,,"20130903","Reinspection/Followup"
538,83,"20130826","Routine - Unscheduled"
538,86,"20130212","Routine - Unscheduled"
539,92,"20150511","Routine - Unscheduled"
539,98,"20140319","Routine - Unscheduled"
539,,"20130926","Reinspection/Followup"
539,96,"20130925","Routine - Unscheduled"
539,100,"20130315","Routine - Unscheduled"
539,,"20120919","Reinspection/Followup"
539,91,"20120913","Routine - Unscheduled"
542,92,"20140610","Routine - Unscheduled"
542,,"20140423","Complaint"
542,,"20140218","Complaint"
542,88,"20130625","Routine - Unscheduled"
542,,"20121211","Reinspection/Followup"
542,85,"20121129","Routine - Unscheduled"
544,87,"20140805","Routine - Unscheduled"
544,92,"20140226","Routine - Unscheduled"
544,88,"20121220","Routine - Unscheduled"
547,96,"20141210","Routine - Unscheduled"
547,100,"20140424","Routine - Unscheduled"
547,100,"20131119","Routine - Unscheduled"
547,100,"20130523","Routine - Unscheduled"
547,98,"20121206","Routine - Unscheduled"
551,96,"20140610","Routine - Unscheduled"
551,,"20140226","Reinspection/Followup"
551,,"20140129","Complaint"
551,,"20131002","Reinspection/Followup"
551,83,"20130925","Routine - Unscheduled"
551,,"20121004","Reinspection/Followup"
551,,"20121002","Complaint"
551,,"20120927","Complaint"
551,98,"20120814","Routine - Unscheduled"
552,83,"20140805","Routine - Unscheduled"
552,,"20140220","Reinspection/Followup"
552,87,"20140210","Routine - Unscheduled"
552,81,"20130627","Routine - Unscheduled"
552,,"20130416","Complaint"
552,,"20121101","Complaint"
552,,"20121023","Reinspection/Followup"
552,83,"20121016","Routine - Unscheduled"
557,90,"20150507","Routine - Unscheduled"
557,,"20150323","Non-inspection site visit"
557,92,"20130814","Routine - Unscheduled"
557,92,"20130214","Routine - Unscheduled"
558,96,"20150224","Routine - Unscheduled"
558,96,"20140211","Routine - Unscheduled"
558,,"20130614","Reinspection/Followup"
558,88,"20130508","Routine - Unscheduled"
562,,"20150513","Non-inspection site visit"
562,100,"20140402","Routine - Unscheduled"
562,100,"20131003","Routine - Unscheduled"
562,,"20130403","Reinspection/Followup"
562,93,"20130328","Routine - Unscheduled"
562,100,"20121015","Routine - Unscheduled"
567,,"20141222","Reinspection/Followup"
567,91,"20141219","Routine - Unscheduled"
567,100,"20131003","Routine - Unscheduled"
567,94,"20130301","Routine - Unscheduled"
573,94,"20141023","Routine - Unscheduled"
573,94,"20130917","Routine - Unscheduled"
580,96,"20140811","Routine - Unscheduled"
580,96,"20140129","Routine - Unscheduled"
580,94,"20130516","Routine - Unscheduled"
580,98,"20121024","Routine - Unscheduled"
587,90,"20140626","Routine - Unscheduled"
587,88,"20130927","Routine - Unscheduled"
587,,"20130412","Reinspection/Followup"
587,84,"20130221","Routine - Unscheduled"
588,90,"20140812","Routine - Unscheduled"
588,,"20140407","Complaint"
588,,"20140317","Reinspection/Followup"
588,85,"20140310","Routine - Unscheduled"
588,89,"20130626","Routine - Unscheduled"
588,96,"20120918","Routine - Unscheduled"
589,,"20140430","Reinspection/Followup"
589,84,"20140423","Routine - Unscheduled"
589,,"20131119","Reinspection/Followup"
589,76,"20131113","Routine - Unscheduled"
589,90,"20130506","Routine - Unscheduled"
589,92,"20120925","Routine - Unscheduled"
591,92,"20140512","Routine - Unscheduled"
591,90,"20130912","Routine - Unscheduled"
591,,"20130207","Reinspection/Followup"
591,90,"20121218","Routine - Unscheduled"
597,,"20150107","Reinspection/Followup"
597,90,"20141120","Routine - Unscheduled"
597,98,"20140319","Routine - Unscheduled"
597,,"20121016","Reinspection/Followup"
597,,"20121011","Reinspection/Followup"
597,89,"20121005","Routine - Unscheduled"
597,,"20121004","New Ownership"
606,,"20150303","Reinspection/Followup"
606,,"20141231","Reinspection/Followup"
606,,"20141219","Complaint"
606,,"20141216","Complaint"
606,,"20141212","Complaint"
606,,"20141121","Complaint"
606,,"20141114","Complaint"
606,77,"20141114","Routine - Unscheduled"
606,,"20140721","Non-inspection site visit"
606,90,"20130409","Routine - Unscheduled"
606,,"20121106","Reinspection/Followup"
606,,"20121031","Reinspection/Followup"
606,,"20121025","Reinspection/Followup"
606,,"20121024","Reinspection/Followup"
606,,"20121023","Reinspection/Followup"
606,,"20121022","Non-inspection site visit"
606,,"20121015","Reinspection/Followup"
606,,"20121010","Routine - Scheduled"
606,92,"20120928","Routine - Unscheduled"
610,73,"20140528","Routine - Unscheduled"
610,86,"20130930","Routine - Unscheduled"
610,90,"20130207","Routine - Unscheduled"
615,96,"20140708","Routine - Unscheduled"
615,100,"20140106","Routine - Unscheduled"
